name,VERY_POSITIVE,POSITIVE,NEUTRAL,NEGATIVE,VERY_NEGATIVE
A3KKM0T1KY42HA-B000H5TVKS.html,0,5,8,6,0
A3KKM0T1KY42HA-B000H7I6CU.html,3,5,4,1,1
A3KKM0T1KY42HA-B000HCO840.html,1,2,4,12,0
A3KKM0T1KY42HA-B000I186FW.html,2,6,1,5,0
A3KKM0T1KY42HA-B000I2J2WC.html,0,6,6,6,0
A3KKM0T1KY42HA-B000I55YQM.html,0,7,0,6,0
A3KKM0T1KY42HA-B000I8ERVM.html,0,2,2,6,0
A3KKM0T1KY42HA-B000I9WWJA.html,0,2,1,3,0
A3KKM0T1KY42HA-B000I9YUVS.html,0,1,1,8,0
A3KKM0T1KY42HA-B000IOM0WY.html,2,5,2,3,1
A3KKM0T1KY42HA-B000IZYKR6.html,0,5,5,9,0
A3KKM0T1KY42HA-B000J103OI.html,2,3,1,10,0
A3KKM0T1KY42HA-B000JCK3ZG.html,1,2,4,12,0
A3KKM0T1KY42HA-B000JJHYQK.html,0,5,1,5,0
A3KKM0T1KY42HA-B000JLPMPS.html,0,4,2,15,0
A3KKM0T1KY42HA-B000JLTR8Q.html,1,7,4,11,1
A3KKM0T1KY42HA-B000JLTR90.html,1,7,4,11,1
A3KKM0T1KY42HA-B000JU7KAE.html,1,7,4,11,1
A3KKM0T1KY42HA-B000JU7KAO.html,1,7,4,11,1
A3KKM0T1KY42HA-B000K7UG2U.html,0,7,0,6,0
A3KKM0T1KY42HA-B000KC86F4.html,1,2,4,12,0
A3KKM0T1KY42HA-B000KI79YW.html,0,5,1,5,0
A3KKM0T1KY42HA-B000KKQNRO.html,0,6,6,6,0
A3KKM0T1KY42HA-B000LC55F2.html,0,6,2,7,0
A3KKM0T1KY42HA-B000LPR9ZS.html,0,7,20,14,0
A3KKM0T1KY42HA-B000ML11RI.html,0,6,3,4,0
A3KKM0T1KY42HA-B000MMMTAK.html,0,4,5,20,0
A3KKM0T1KY42HA-B000MQ54OO.html,0,10,3,6,0
A3KKM0T1KY42HA-B000MQ54OY.html,0,10,3,6,0
A3KKM0T1KY42HA-B000MS3YXU.html,1,7,4,11,1
A3KKM0T1KY42HA-B000MXPE7O.html,1,7,1,9,0
A3KKM0T1KY42HA-B000MXPE7Y.html,1,7,1,9,0
A3KKM0T1KY42HA-B000NQQ4ME.html,1,3,5,9,1
A3KKM0T1KY42HA-B000OVLBEO.html,0,4,6,7,1
A3KKM0T1KY42HA-B000OVLBEY.html,0,4,6,7,1
A3KKM0T1KY42HA-B000P0J0DI.html,0,4,2,15,0
A3KKM0T1KY42HA-B000P6R5Y8.html,0,4,2,12,0
A3KKM0T1KY42HA-B000R209NY.html,0,1,6,9,0
A3KKM0T1KY42HA-B000SVZIS0.html,2,4,2,7,0
A3KKM0T1KY42HA-B000TJ6PBK.html,0,3,0,7,1
A3KKM0T1KY42HA-B000TJBN80.html,1,2,4,15,2
A3KKM0T1KY42HA-B000UAE7O0.html,0,5,4,3,1
A3KKM0T1KY42HA-B000UR9T7I.html,0,6,5,12,0
A3KKM0T1KY42HA-B000USU9FI.html,0,7,0,6,0
A3KKM0T1KY42HA-B000V1Z8KK.html,1,4,5,6,0
A3KKM0T1KY42HA-B000VDDWEC.html,1,2,4,15,2
A3KKM0T1KY42HA-B000VDDWEM.html,1,2,4,15,2
A3KKM0T1KY42HA-B000VKL6Z2.html,1,9,1,9,0
A3KKM0T1KY42HA-B000VKL6ZC.html,1,9,1,9,0
A3KKM0T1KY42HA-B000XJSL9U.html,1,3,6,8,0
A3KKM0T1KY42HA-B000Y7WGP6.html,2,3,1,5,0
A3KKM0T1KY42HA-B000YENUI6.html,0,2,3,8,0
A3KKM0T1KY42HA-B000YGIHOG.html,1,2,4,15,2
A3KKM0T1KY42HA-B0010DRYPU.html,0,4,2,15,0
A3KKM0T1KY42HA-B0010HOZVW.html,0,7,2,9,0
A3KKM0T1KY42HA-B0010X73ZG.html,0,10,0,7,0
A3KKM0T1KY42HA-B0011NVCO8.html,0,3,4,11,0
A3KKM0T1KY42HA-B0011VRBEK.html,0,7,4,7,0
A3KKM0T1KY42HA-B0013AESMM.html,0,7,2,9,0
A3KKM0T1KY42HA-B00147F8Z0.html,0,3,1,15,2
A3KKM0T1KY42HA-B0014J8D9Q.html,0,4,2,15,0
A3KKM0T1KY42HA-B0014Z4ONE.html,2,4,3,11,0
A3KKM0T1KY42HA-B0016RDEH2.html,0,6,2,12,0
A3KKM0T1KY42HA-B001AQT0Z4.html,2,7,3,9,0
A3KKM0T1KY42HA-B001DHXT1G.html,0,7,2,4,1
A3KKM0T1KY42HA-B001DZOC6Y.html,1,4,4,11,1
A3KKM0T1KY42HA-B001EBLX5K.html,0,4,5,20,0
A3KKM0T1KY42HA-B001FB55HQ.html,0,2,4,10,0
A3KKM0T1KY42HA-B001FB55I0.html,0,2,4,10,0
A3KKM0T1KY42HA-B001FZ9AAU.html,0,6,5,8,0
A3KKM0T1KY42HA-B001GCUO5M.html,0,3,7,10,2
A3KKM0T1KY42HA-B001GCUO5W.html,0,3,7,10,2
A3KKM0T1KY42HA-B001H20HVM.html,0,5,8,6,0
A3KKM0T1KY42HA-B001HUHBAE.html,1,3,1,6,0
A3KKM0T1KY42HA-B001IAME78.html,0,7,2,4,1
A3KKM0T1KY42HA-B001K2KM8W.html,0,6,2,12,0
A3KKM0T1KY42HA-B001KZG99A.html,0,6,5,8,0
A3KKM0T1KY42HA-B001L57ZZ6.html,0,4,3,15,0
A3KKM0T1KY42HA-B001UV4XEM.html,2,7,1,3,1
A3KKM0T1KY42HA-B001UV4XEW.html,2,7,1,3,1
A3KKM0T1KY42HA-B001VNWB5W.html,0,6,9,7,0
A3KKM0T1KY42HA-B001YV502C.html,0,9,4,7,0
A3KKM0T1KY42HA-B0021L8UXA.html,0,4,8,14,0
A3KKM0T1KY42HA-B0021L8UXK.html,0,4,8,14,0
A3KKM0T1KY42HA-B0026127Y8.html,0,6,2,8,0
A3KKM0T1KY42HA-B00267N3DQ.html,1,1,1,6,0
A3KKM0T1KY42HA-B0026Y88RU.html,1,7,1,6,1
A3KKM0T1KY42HA-B0028OA3EO.html,0,8,4,13,0
A3KKM0T1KY42HA-B0028OA3EY.html,0,8,4,13,0
A3KKM0T1KY42HA-B002OHDRF2.html,0,2,4,10,0
A3KKM0T1KY42HA-B002RIC50G.html,1,7,2,13,0
A3KKM0T1KY42HA-B002RVCD0U.html,0,2,4,10,0
A3KKM0T1KY42HA-B002T9H2ME.html,2,5,2,6,0
A3KKM0T1KY42HA-B002T9H2MO.html,2,5,2,6,0
A3KKM0T1KY42HA-B002VWOMMM.html,0,4,2,15,0
A3KKM0T1KY42HA-B002XMGGJM.html,0,4,0,11,1
A3KKM0T1KY42HA-B002XMGGK6.html,0,4,0,11,1
A3KKM0T1KY42HA-B002YCVX5S.html,0,9,2,10,0
A3KKM0T1KY42HA-B002ZG977Y.html,0,4,1,11,1
A3KKM0T1KY42HA-B002ZG97XI.html,2,5,7,7,0
A3KKM0T1KY42HA-B002ZG97XS.html,2,5,7,7,0
A3KKM0T1KY42HA-B002ZG97YM.html,0,10,6,10,0
A3KKM0T1KY42HA-B002ZG9846.html,1,12,3,16,0
A3KKM0T1KY42HA-B0030MM68O.html,1,8,10,7,0
A3KKM0T1KY42HA-B0033BISWK.html,1,5,5,7,0
A3KKM0T1KY42HA-B003BZXHVK.html,1,2,4,12,0
A3KKM0T1KY42HA-B003BZXIEG.html,1,2,4,12,0
A3KKM0T1KY42HA-B003EYVXT6.html,0,5,7,11,0
A3KKM0T1KY42HA-B003EYVXUU.html,2,5,5,7,0
A3KKM0T1KY42HA-B003HARV4S.html,0,9,4,5,0
A3KKM0T1KY42HA-B003ICOUVW.html,0,1,1,7,1
A3KKM0T1KY42HA-B003KRGCTI.html,1,4,6,12,0
A3KKM0T1KY42HA-B003KV3E36.html,0,4,0,10,0
A3KKM0T1KY42HA-B003NTSBTC.html,0,3,7,10,2
A3KKM0T1KY42HA-B003OEKOFK.html,2,5,7,7,0
A3KKM0T1KY42HA-B003PAXONC.html,2,12,2,5,0
A3KKM0T1KY42HA-B003VMZPFO.html,0,4,8,14,0
A3KKM0T1KY42HA-B003Y5H5EC.html,0,5,5,9,0
A3KKM0T1KY42HA-B003Y5H5HO.html,0,6,3,12,1
A3KKM0T1KY42HA-B0042AGNAK.html,0,4,6,7,1
A3KKM0T1KY42HA-B0043JDUNS.html,1,8,3,2,0
A3KKM0T1KY42HA-B0043KVFX4.html,1,3,3,9,1
A3KKM0T1KY42HA-B004EPYZPS.html,0,6,3,6,0
A3KKM0T1KY42HA-B004EPYZQ2.html,0,6,3,6,0
A3KKM0T1KY42HA-B004JOCU2O.html,0,8,2,8,0
A3KKM0T1KY42HA-B004KV92ZE.html,0,2,4,3,1
A3KKM0T1KY42HA-B004RKXW0E.html,0,7,6,13,1
A3KKM0T1KY42HA-B004SEUJ0K.html,1,2,4,12,0
A3KKM0T1KY42HA-B004U40NBS.html,0,8,4,9,0
A3KKM0T1KY42HA-B004XQO90E.html,0,4,1,7,0
A3KKM0T1KY42HA-B004XQO90O.html,0,4,1,7,0
A3KKM0T1KY42HA-B0054K8O36.html,2,7,6,10,0
A3KKM0T1KY42HA-B0055X0DJ0.html,0,4,8,5,0
A3KKM0T1KY42HA-B005IZLPMY.html,0,3,1,10,1
A3KKM0T1KY42HA-B005LAIIRQ.html,0,2,4,2,0
A3KKM0T1KY42HA-B005LAIIS0.html,0,2,4,2,0
A3KKM0T1KY42HA-B005T3AX6E.html,2,7,3,9,0
A3KKM0T1KY42HA-B005V5HWAA.html,0,8,2,4,1
A3KKM0T1KY42HA-B005WGNKSG.html,0,8,1,9,0
A3KKM0T1KY42HA-B0065AVS0K.html,0,6,3,4,0
A3KKM0T1KY42HA-B0068THAGY.html,0,6,3,6,0
A3KKM0T1KY42HA-B006H90TLI.html,1,6,7,7,0
A3KKM0T1KY42HA-B006VYFB1C.html,0,6,1,7,0
A3KKM0T1KY42HA-B007FH9GA6.html,0,6,3,12,1
A3KKM0T1KY42HA-B007NRBMZU.html,1,1,1,2,0
A3KKM0T1KY42HA-B0083SJFZ2.html,0,4,1,11,1
A3KKM0T1KY42HA-B0083SJFZC.html,0,4,2,15,0
A3KKM0T1KY42HA-B00867GKIK.html,1,0,4,2,0
A3KKM0T1KY42HA-B008V5OTW6.html,0,2,2,3,0
A3KKM0T1KY42HA-B009NQKPUW.html,1,6,3,10,1
A3KKM0T1KY42HA-B009OMYASS.html,0,4,4,7,0
A3KL7NXOAGKD3U-B00005J792.html,2,0,2,3,0
A3KL7NXOAGKD3U-B00005NE1W.html,2,0,2,3,0
A3KL7NXOAGKD3U-B00005NZA1.html,2,0,2,3,0
A3KL7NXOAGKD3U-B00006FMGW.html,1,0,0,1,0
A3KL7NXOAGKD3U-B00006FMGX.html,1,0,0,1,0
A3KL7NXOAGKD3U-B000071ZZI.html,1,1,0,3,0
A3KL7NXOAGKD3U-B00008EY9G.html,0,2,2,5,0
A3KL7NXOAGKD3U-B00008OWOF.html,1,0,0,1,0
A3KL7NXOAGKD3U-B00009MEFI.html,1,0,1,0,1
A3KL7NXOAGKD3U-B00009W8QL.html,1,0,1,0,1
A3KL7NXOAGKD3U-B0001G6PZC.html,0,2,1,0,0
A3KL7NXOAGKD3U-B0001JXOUS.html,0,2,1,0,0
A3KL7NXOAGKD3U-B0001KU90U.html,0,2,1,0,0
A3KL7NXOAGKD3U-B00020JQ76.html,1,2,0,1,0
A3KL7NXOAGKD3U-B00023B1LC.html,1,1,0,3,0
A3KL7NXOAGKD3U-B00023B1LM.html,1,1,0,3,0
A3KL7NXOAGKD3U-B0006IIPIK.html,0,4,0,0,1
A3KL7NXOAGKD3U-B0006J240Y.html,0,1,0,0,0
A3KL7NXOAGKD3U-B0007Y08I8.html,0,1,1,0,1
A3KL7NXOAGKD3U-B0007Y08II.html,0,1,1,0,1
A3KL7NXOAGKD3U-B0007Y08IS.html,0,1,1,0,1
A3KL7NXOAGKD3U-B0007YXREU.html,0,1,1,0,1
A3KL7NXOAGKD3U-B0007Z0OL8.html,0,1,1,0,1
A3KL7NXOAGKD3U-B000957O7S.html,0,3,2,1,0
A3KL7NXOAGKD3U-B000957O82.html,0,3,2,1,0
A3KL7NXOAGKD3U-B00096S49O.html,0,3,2,1,0
A3KL7NXOAGKD3U-B0009G3B0G.html,1,3,2,3,0
A3KL7NXOAGKD3U-B0009X75RO.html,1,2,0,1,0
A3KL7NXOAGKD3U-B000A0GP5Y.html,0,0,2,3,1
A3KL7NXOAGKD3U-B000A896J8.html,0,1,1,1,0
A3KL7NXOAGKD3U-B000ARTN42.html,1,4,1,3,0
A3KL7NXOAGKD3U-B000BDH6BC.html,2,1,2,2,0
A3KL7NXOAGKD3U-B000BDH6BM.html,2,1,2,2,0
A3KL7NXOAGKD3U-B000BDH6BW.html,2,1,2,2,0
A3KL7NXOAGKD3U-B000BI5KV0.html,2,5,0,2,1
A3KL7NXOAGKD3U-B000BTJDGC.html,1,2,0,3,1
A3KL7NXOAGKD3U-B000BTJDGM.html,1,2,0,3,1
A3KL7NXOAGKD3U-B000C65YP8.html,0,0,1,4,1
A3KL7NXOAGKD3U-B000C8Q978.html,0,0,1,3,1
A3KL7NXOAGKD3U-B000CCW2TI.html,1,1,0,1,0
A3KL7NXOAGKD3U-B000FEE6K6.html,0,0,1,4,1
A3KL7NXOAGKD3U-B000FFL2RA.html,0,1,1,1,0
A3KL7NXOAGKD3U-B000I2JKEM.html,0,2,0,0,0
A3KL7NXOAGKD3U-B000I66JQA.html,1,2,0,3,0
A3KL7NXOAGKD3U-B000I8ERVM.html,1,2,0,3,1
A3KL7NXOAGKD3U-B000I9S5U0.html,1,4,1,3,0
A3KL7NXOAGKD3U-B000I9S5UK.html,0,6,3,0,0
A3KL7NXOAGKD3U-B000I9U9CW.html,1,0,1,0,1
A3KL7NXOAGKD3U-B000I9X6UO.html,1,0,1,0,1
A3KL7NXOAGKD3U-B000I9YUVS.html,0,1,3,3,0
A3KL7NXOAGKD3U-B000I9YUW2.html,0,1,0,0,0
A3KL7NXOAGKD3U-B000ICZD6Q.html,1,2,1,1,0
A3KL7NXOAGKD3U-B000JUB7LW.html,0,2,1,0,0
A3KL7NXOAGKD3U-B000Q79HTC.html,1,1,0,3,0
A3KL7NXOAGKD3U-B000RHLY8I.html,0,0,1,4,1
A3KL7NXOAGKD3U-B000T4349G.html,0,1,0,0,0
A3KL7NXOAGKD3U-B000XQ0QW8.html,2,0,2,3,0
A3KL7NXOAGKD3U-B001M9ELP8.html,1,2,0,1,0
A3KL7NXOAGKD3U-B001OKKRVM.html,2,5,0,2,1
A3KL7NXOAGKD3U-B001VPJZNQ.html,1,2,0,1,0
A3KL7NXOAGKD3U-B001YV5036.html,1,4,1,3,0
A3KL7NXOAGKD3U-B002BVOYIA.html,0,3,0,1,0
A3KL7NXOAGKD3U-B003ELMR9E.html,0,5,0,1,0
A3KL7NXOAGKD3U-B003WTO5MA.html,0,2,0,3,0
A3KL7NXOAGKD3U-B004SUDQ22.html,1,1,0,0,0
A3KL7NXOAGKD3U-B0068FZ05Q.html,1,1,0,3,0
A3KL7NXOAGKD3U-B006RXQ1L6.html,1,2,0,1,0
A3KL7NXOAGKD3U-B007K2M3N8.html,0,2,3,0,0
A3KROYMQ61M7A-079213690X.html,0,2,4,1,0
A3KROYMQ61M7A-B00004RYTY.html,0,0,0,6,0
A3KROYMQ61M7A-B00004XPQ6.html,1,2,1,0,0
A3KROYMQ61M7A-B00004XPQ7.html,1,2,1,0,0
A3KROYMQ61M7A-B000056C1T.html,1,2,1,0,0
A3KROYMQ61M7A-B00005ALRP.html,0,5,0,2,0
A3KROYMQ61M7A-B00005UQZ5.html,0,5,0,2,0
A3KROYMQ61M7A-B000065R0C.html,0,0,0,6,0
A3KROYMQ61M7A-B0000DK4QK.html,0,0,1,6,0
A3KROYMQ61M7A-B000BI5KV0.html,0,1,0,3,0
A3KROYMQ61M7A-B000C8Q978.html,0,2,2,7,0
A3KROYMQ61M7A-B000FKO0Q0.html,0,5,0,2,0
A3KROYMQ61M7A-B000I3PERS.html,0,2,4,1,0
A3KROYMQ61M7A-B000I9YWMA.html,0,0,1,6,0
A3KROYMQ61M7A-B000JSI7B2.html,0,0,1,6,0
A3KROYMQ61M7A-B000PAAJVA.html,1,2,1,0,0
A3KROYMQ61M7A-B00103584Y.html,0,0,0,6,0
A3KROYMQ61M7A-B0010HLGZA.html,0,3,1,1,0
A3KROYMQ61M7A-B001BN4WMW.html,0,2,4,1,0
A3KROYMQ61M7A-B001EBYM8A.html,0,5,0,2,0
A3KROYMQ61M7A-B001L5O0OA.html,0,3,1,1,0
A3KROYMQ61M7A-B001OKKRVM.html,0,1,0,3,0
A3KROYMQ61M7A-B003KV3E36.html,0,0,2,4,0
A3KUUII2GSHN7T-6303686796.html,0,3,1,7,0
A3KUUII2GSHN7T-6304198493.html,0,2,1,3,0
A3KUUII2GSHN7T-B00000J2KX.html,0,0,2,6,0
A3KUUII2GSHN7T-B00000JGHM.html,1,2,5,4,1
A3KUUII2GSHN7T-B00004CSN0.html,1,2,5,4,1
A3KUUII2GSHN7T-B00004CX8I.html,0,3,1,4,0
A3KUUII2GSHN7T-B00004CZRQ.html,0,2,1,5,1
A3KUUII2GSHN7T-B00004WCLC.html,1,8,2,7,1
A3KUUII2GSHN7T-B0000524CY.html,0,2,1,5,1
A3KUUII2GSHN7T-B00005JMUK.html,0,4,6,11,0
A3KUUII2GSHN7T-B00005JPA6.html,2,3,4,13,0
A3KUUII2GSHN7T-B00005NDRZ.html,0,0,2,6,0
A3KUUII2GSHN7T-B00005RDPT.html,0,5,3,5,0
A3KUUII2GSHN7T-B00005UMYY.html,0,3,2,2,0
A3KUUII2GSHN7T-B00005V962.html,0,5,3,5,0
A3KUUII2GSHN7T-B00005V9HH.html,0,2,1,3,0
A3KUUII2GSHN7T-B0002NIAZW.html,0,5,2,2,0
A3KUUII2GSHN7T-B0006J240Y.html,0,3,3,5,1
A3KUUII2GSHN7T-B0006J28KU.html,1,2,5,4,1
A3KUUII2GSHN7T-B0007QS21G.html,0,5,2,2,0
A3KUUII2GSHN7T-B000ARTMWU.html,0,6,8,22,0
A3KUUII2GSHN7T-B000ARTN42.html,0,4,5,10,0
A3KUUII2GSHN7T-B000EOTTTU.html,1,5,1,9,0
A3KUUII2GSHN7T-B000ESSUL4.html,1,5,1,9,0
A3KUUII2GSHN7T-B000FS9FCQ.html,0,4,5,10,0
A3KUUII2GSHN7T-B000GOUMPI.html,0,0,2,6,0
A3KUUII2GSHN7T-B000I186FW.html,0,4,5,10,0
A3KUUII2GSHN7T-B000I66JQA.html,1,7,5,11,0
A3KUUII2GSHN7T-B000I9S5U0.html,0,4,5,10,0
A3KUUII2GSHN7T-B000I9YUW2.html,0,3,3,5,1
A3KUUII2GSHN7T-B000JLTR8Q.html,0,5,1,7,1
A3KUUII2GSHN7T-B000JLTR90.html,0,5,1,7,1
A3KUUII2GSHN7T-B000JU7KAE.html,0,5,1,7,1
A3KUUII2GSHN7T-B000JU7KAO.html,0,5,1,7,1
A3KUUII2GSHN7T-B000JUB7LM.html,0,7,5,9,0
A3KUUII2GSHN7T-B000MS3YXU.html,0,5,1,7,1
A3KUUII2GSHN7T-B000T4349G.html,0,3,3,5,1
A3KUUII2GSHN7T-B000TGJ8CQ.html,0,0,7,5,0
A3KUUII2GSHN7T-B000TJBN80.html,0,3,5,13,0
A3KUUII2GSHN7T-B000VDDWE2.html,0,5,2,2,0
A3KUUII2GSHN7T-B000VDDWEM.html,0,3,5,13,0
A3KUUII2GSHN7T-B000WX5KA0.html,0,3,1,7,0
A3KUUII2GSHN7T-B000YGIHOG.html,0,3,5,13,0
A3KUUII2GSHN7T-B000ZN8036.html,1,8,0,3,0
A3KUUII2GSHN7T-B000ZN803G.html,1,8,0,3,0
A3KUUII2GSHN7T-B0010X73ZG.html,0,5,4,7,1
A3KUUII2GSHN7T-B0012FHGCW.html,1,8,0,3,0
A3KUUII2GSHN7T-B0016OLC5Q.html,1,8,0,3,0
A3KUUII2GSHN7T-B0016RDEH2.html,2,3,4,13,0
A3KUUII2GSHN7T-B001992NW4.html,0,2,1,5,1
A3KUUII2GSHN7T-B001BR5NN0.html,1,2,2,2,0
A3KUUII2GSHN7T-B001EC2IYE.html,0,7,5,9,0
A3KUUII2GSHN7T-B001K2KM8W.html,2,3,4,13,0
A3KUUII2GSHN7T-B001NLF2ZI.html,0,4,0,6,1
A3KUUII2GSHN7T-B001RALGBO.html,0,5,2,2,0
A3KUUII2GSHN7T-B001VPJZ6S.html,1,2,2,2,0
A3KUUII2GSHN7T-B001YV5036.html,0,4,5,10,0
A3KUUII2GSHN7T-B0026JI1SG.html,0,7,5,9,0
A3KUUII2GSHN7T-B002GHHHMO.html,0,2,1,5,1
A3KUUII2GSHN7T-B002GSXKP6.html,0,5,3,5,0
A3KUUII2GSHN7T-B002KGREJW.html,0,4,1,1,1
A3KUUII2GSHN7T-B003SI2BNA.html,1,2,1,5,2
A3KUUII2GSHN7T-B003Y5USF0.html,1,1,0,4,0
A3KUUII2GSHN7T-B003Y5USG4.html,1,1,0,4,0
A3KUUII2GSHN7T-B0041G67ZG.html,0,4,0,6,1
A3KUUII2GSHN7T-B004TRJRD6.html,0,2,1,5,1
A3KUUII2GSHN7T-B004YRSC7I.html,0,3,2,2,0
A3KUUII2GSHN7T-B006H90TLI.html,1,2,6,22,0
A3KY68OTSNHM3G-0784010331.html,1,5,4,3,0
A3KY68OTSNHM3G-0790701251.html,3,8,3,12,2
A3KY68OTSNHM3G-0792140923.html,2,11,2,9,0
A3KY68OTSNHM3G-5555672322.html,0,5,7,13,1
A3KY68OTSNHM3G-6301208773.html,2,5,4,15,0
A3KY68OTSNHM3G-6304127073.html,1,5,4,3,0
A3KY68OTSNHM3G-6304432461.html,2,5,4,15,0
A3KY68OTSNHM3G-6304946597.html,4,5,0,8,1
A3KY68OTSNHM3G-630528069X.html,2,5,4,15,0
A3KY68OTSNHM3G-6305622930.html,4,5,0,8,1
A3KY68OTSNHM3G-B00000J2KT.html,3,8,3,12,2
A3KY68OTSNHM3G-B00000J2KX.html,4,4,2,4,0
A3KY68OTSNHM3G-B00000JKSV.html,3,8,3,12,2
A3KY68OTSNHM3G-B00004CIPK.html,2,5,4,15,0
A3KY68OTSNHM3G-B00004CJ2O.html,4,7,3,9,0
A3KY68OTSNHM3G-B00004R6C3.html,1,5,4,8,0
A3KY68OTSNHM3G-B00004RLE7.html,2,5,4,15,0
A3KY68OTSNHM3G-B00004RLHE.html,1,3,3,4,0
A3KY68OTSNHM3G-B00004RO2M.html,3,8,3,12,2
A3KY68OTSNHM3G-B00004RYT2.html,1,2,2,7,0
A3KY68OTSNHM3G-B00004U8NT.html,1,3,3,4,0
A3KY68OTSNHM3G-B00004VY0N.html,1,2,2,7,0
A3KY68OTSNHM3G-B00004VY13.html,1,5,4,8,0
A3KY68OTSNHM3G-B00004WICV.html,5,8,3,7,0
A3KY68OTSNHM3G-B000056IFT.html,1,5,4,3,0
A3KY68OTSNHM3G-B00005AA0N.html,4,5,0,8,1
A3KY68OTSNHM3G-B00005ALRP.html,3,10,2,10,0
A3KY68OTSNHM3G-B00005IAY3.html,1,3,3,4,0
A3KY68OTSNHM3G-B00005JLBQ.html,2,4,0,2,0
A3KY68OTSNHM3G-B00005JMQW.html,1,3,10,10,1
A3KY68OTSNHM3G-B00005JMUK.html,2,3,5,7,1
A3KY68OTSNHM3G-B00005JN4W.html,5,5,1,8,0
A3KY68OTSNHM3G-B00005JOIH.html,2,8,5,10,0
A3KY68OTSNHM3G-B00005JPO1.html,3,10,4,8,0
A3KY68OTSNHM3G-B00005JPTK.html,4,3,2,19,0
A3KY68OTSNHM3G-B00005K3LU.html,2,5,4,15,0
A3KY68OTSNHM3G-B00005LF3B.html,5,11,1,12,0
A3KY68OTSNHM3G-B00005LKLB.html,2,5,4,15,0
A3KY68OTSNHM3G-B00005MHNS.html,3,8,3,12,2
A3KY68OTSNHM3G-B00005NDRZ.html,4,4,2,4,0
A3KY68OTSNHM3G-B00005PJ8I.html,5,11,1,12,0
A3KY68OTSNHM3G-B00005PJ8O.html,4,5,0,8,1
A3KY68OTSNHM3G-B00005UMYY.html,0,4,3,6,0
A3KY68OTSNHM3G-B00005UQZ5.html,3,10,2,10,0
A3KY68OTSNHM3G-B00005V96B.html,2,4,1,4,0
A3KY68OTSNHM3G-B00005V9IJ.html,5,11,1,12,0
A3KY68OTSNHM3G-B000065MQO.html,3,8,3,12,2
A3KY68OTSNHM3G-B00006FMFZ.html,2,4,0,2,0
A3KY68OTSNHM3G-B00006FMG0.html,2,4,0,2,0
A3KY68OTSNHM3G-B00008VDAD.html,1,2,2,7,0
A3KY68OTSNHM3G-B00009MEFI.html,1,4,2,7,0
A3KY68OTSNHM3G-B00009W8QL.html,1,4,2,7,0
A3KY68OTSNHM3G-B0000AOWNJ.html,1,3,4,11,0
A3KY68OTSNHM3G-B0000DC3VK.html,4,6,1,6,0
A3KY68OTSNHM3G-B0000DJF2S.html,4,6,1,6,0
A3KY68OTSNHM3G-B0000TPA88.html,4,6,1,6,0
A3KY68OTSNHM3G-B00018D454.html,1,4,2,11,1
A3KY68OTSNHM3G-B00018D45O.html,1,4,2,11,1
A3KY68OTSNHM3G-B0001DI0FI.html,2,8,4,13,0
A3KY68OTSNHM3G-B0002B15WE.html,2,5,4,15,0
A3KY68OTSNHM3G-B0002CHK1S.html,1,5,4,8,0
A3KY68OTSNHM3G-B0002KVUMK.html,2,6,2,6,0
A3KY68OTSNHM3G-B0002KVUMU.html,2,6,2,6,0
A3KY68OTSNHM3G-B0002NIAZW.html,2,8,3,3,0
A3KY68OTSNHM3G-B0002XK19A.html,1,3,10,10,1
A3KY68OTSNHM3G-B0006IIPIK.html,2,7,4,7,0
A3KY68OTSNHM3G-B0006IWY0U.html,2,8,4,13,0
A3KY68OTSNHM3G-B00070FX5U.html,1,5,4,3,0
A3KY68OTSNHM3G-B0007A2GSM.html,5,5,1,8,0
A3KY68OTSNHM3G-B0007A2GSW.html,5,5,1,8,0
A3KY68OTSNHM3G-B0007OCG4W.html,0,7,2,6,0
A3KY68OTSNHM3G-B0007QS21G.html,2,8,3,3,0
A3KY68OTSNHM3G-B000957O7S.html,3,12,6,9,0
A3KY68OTSNHM3G-B000957O82.html,3,12,6,9,0
A3KY68OTSNHM3G-B00096S49O.html,3,12,6,9,0
A3KY68OTSNHM3G-B000A6T29O.html,0,5,0,1,0
A3KY68OTSNHM3G-B000AMWIVM.html,2,4,2,10,1
A3KY68OTSNHM3G-B000ASDG0I.html,2,10,3,8,0
A3KY68OTSNHM3G-B000B7TLTI.html,5,5,1,8,0
A3KY68OTSNHM3G-B000BTJDGC.html,2,6,7,10,0
A3KY68OTSNHM3G-B000BTJDGM.html,2,6,7,10,0
A3KY68OTSNHM3G-B000E1ZK50.html,2,6,2,6,0
A3KY68OTSNHM3G-B000EWBKU8.html,2,5,4,15,0
A3KY68OTSNHM3G-B000EYK4KI.html,2,10,3,8,0
A3KY68OTSNHM3G-B000FA57NK.html,1,2,2,7,0
A3KY68OTSNHM3G-B000FKO0Q0.html,3,10,2,10,0
A3KY68OTSNHM3G-B000GOUMPI.html,4,4,2,4,0
A3KY68OTSNHM3G-B000GTLQXU.html,2,8,2,16,0
A3KY68OTSNHM3G-B000GUJYKG.html,2,5,4,15,0
A3KY68OTSNHM3G-B000H5TVKS.html,3,5,1,12,1
A3KY68OTSNHM3G-B000H7I6CU.html,4,11,10,23,0
A3KY68OTSNHM3G-B000HIVOIM.html,1,5,4,3,0
